./input/Dataset_preproc/14_safe_safe_2_p_t1.cnf
3,121,1,619,1845,101320181417536393506344915655720960,2098778,1877852,87.05974588170648,1.5917545321510888e+101,101.20187609509024,100000
4,9,0,619,1844,90062383482254572005639925027307520,2157000,1935214,109.03021506220102,1.5065960425308578e+101,101.17799682230985,0
5,95,0,619,1843,66045747886986686137469278353358848,2153419,1931924,131.06434699892998,1.493802679590293e+101,101.1742932341429,0
6,603,0,619,1842,33022873943493343068734639176679424,2153367,1931877,153.1153973825276,5.966409544104539e+99,99.7757130607324,0
7,38,0,619,1839,33022873943493343068734639176679424,2167252,1944257,175.2139186859131,5.966409544104539e+99,99.7757130607324,0
8,89,0,619,1838,24767155457620007301550979382509568,2167150,1944161,197.31242072209716,5.964131189627461e+99,99.77554718781661,0
9,106,0,619,1837,24767155457620007301550979382509568,2167187,1944196,219.3059360086918,5.964131189627461e+99,99.77554718781661,0
10,372,0,619,1836,18575366593215005476163234536882176,2166462,1943540,241.47130671143532,2.7790304976324386e+99,99.44389331283739,0
11,251,0,619,1830,16340850317271792869783532837273600,2183405,1957872,263.9265268370509,2.7790286144052204e+99,99.44389301853495,0
12,20,0,619,1829,16340850317271792869783532837273600,2197174,1970094,286.3027753792703,2.77902861440522e+99,99.44389301853495,0
13,35,0,619,1828,14607960144091342277080907029413888,2284981,2053074,309.97006484121084,2.7766239296922623e+99,99.44351706220634,0
14,18,1,619,1827,0,0,0,310.5002199187875,0,0,0
./input/Dataset_preproc/09_coins_p04_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,619,1847,216149720357410972813535820065538048,2098755,1877826,10.38775,1.6855262561728528e+101,101.22673552210301,0
1,452,0,619,1847,202640362835072787012689831311441920,2098791,1877863,43.75082052499056,1.606497950531286e+101,101.2058801758424,0
2,120,1,619,1846,101320181417536393506344915655720960,2098778,1877852,65.6810349971056,1.5917545321510888e+101,101.20187609509024,0
3,121,1,619,1845,101320181417536393506344915655720960,2098778,1877852,87.1975147165358,1.5917545321510888e+101,101.20187609509024,100000
4,9,0,619,1844,90062383482254572005639925027307520,2157000,1935214,109.36202947422862,1.5065960425308578e+101,101.17799682230985,0
5,95,0,619,1843,66045747886986686137469278353358848,2153419,1931924,131.36357774585485,1.493802679590293e+101,101.1742932341429,0
6,603,0,619,1842,33022873943493343068734639176679424,2153367,1931877,153.55850521847606,5.966409544104539e+99,99.7757130607324,0
7,38,0,619,1839,33022873943493343068734639176679424,2167252,1944257,175.66190883517265,5.966409544104539e+99,99.7757130607324,0
8,89,0,619,1838,24767155457620007301550979382509568,2167150,1944161,197.92758977040648,5.964131189627461e+99,99.77554718781661,0
9,106,0,619,1837,24767155457620007301550979382509568,2167187,1944196,219.95849034190178,5.964131189627461e+99,99.77554718781661,0
10,372,0,619,1836,18575366593215005476163234536882176,2166462,1943540,241.9097900018096,2.7790304976324386e+99,99.44389331283739,0
11,251,0,619,1830,16340850317271792869783532837273600,2183405,1957872,264.4057288877666,2.7790286144052204e+99,99.44389301853495,0
12,20,0,619,1829,16340850317271792869783532837273600,2197174,1970094,287.1156024336815,2.77902861440522e+99,99.44389301853495,0
13,35,0,619,1828,14607960144091342277080907029413888,2284981,2053074,310.831143014133,2.7766239296922623e+99,99.44351706220634,0
14,18,1,619,1827,0,0,0,311.3226026184857,0,0,0
./input/Dataset_preproc/05_iscas93_s1269.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,623,1616,18014398509481984,28867749,27303998,133.187346,3.474166479069229e+76,76.54085062562771,0
1,452,0,623,1616,15164464370286592,32241924,30557860,580.51123733446,1.8832386615047297e+76,76.2749053613372,0
2,468,0,623,1614,15164464370286592,32241924,30557860,881.3465307615697,1.8832386615047297e+76,76.2749053613372,100000
3,120,1,623,1612,3852688743727104,16316614,15527747,1024.2290377952158,1.8634573014093298e+76,76.27031944593624,0
4,119,0,623,1609,3852688743727104,16316614,15527747,1168.3808181509376,1.8634573014093298e+76,76.27031944593624,100000
5,8,1,623,1608,1829587348619264,16241537,15439474,1308.9976530633867,3.392504730443959e+73,73.53052046190415,0
6,95,1,623,1605,1196268651020288,13884128,13206843,1430.9310451820493,2.9002344155493345e+73,73.46243310178349,0
7,606,1,623,1604,593736278999040,9223615,8789547,1520.839604511857,2.5466595995494764e+73,73.40597089866718,0
8,38,0,623,1603,343253786296320,7766336,7398489,1596.184633936733,1.6348414584732814e+73,73.21347564259342,0
9,90,0,623,1600,80092550135808,9116157,8720059,1675.5068319551647,2.154553919564805e+71,71.3333573671533,0
./input/Dataset_preproc/11_emptyroom_d8_g4_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,624,2066,121196585689,320726,312323,1.054417,2.9491146315826435e+60,60.469691653832314,0
1,452,0,624,2066,87293653484,292813,284645,5.22312531247735,6.236775362182275e+57,57.794960101799795,0
2,453,0,624,2055,87293653484,296943,288732,7.829080238938332,6.236775362182275e+57,57.794960101799795,100000
3,120,1,624,2054,22075603172,235169,228642,10.21361218392849,6.236357066227099e+57,57.794930973010175,0
4,8,1,624,2047,1884371220,172768,168107,12.306799497455359,5.462202014561463e+54,54.737367758086194,0
5,601,1,624,2046,1884371220,172524,167836,14.139822144061327,5.462202014561463e+54,54.737367758086194,100000
6,95,0,624,2033,0,0,0,14.530047297477722,0,0,0
./input/Dataset_preproc/11_emptyroom_d20_g10_corners_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,628,2074,620543760516,81586,77013,0.399814,2.930489982655364e+67,67.46694024116383,0
1,452,0,628,2074,601219563390,76896,72581,2.0253391675651073,2.930474925626445e+67,67.46693800972766,0
2,120,1,628,2073,257273904870,81401,77275,3.163661479949951,2.9100396167470846e+67,67.46389890143179,0
3,8,1,628,2069,5509004460,52067,49757,3.933902222663164,2.546404739735458e+61,61.40592743398518,0
4,9,1,628,2068,5509004460,52067,49757,4.781970601528883,2.546404739735458e+61,61.40592743398518,100000
5,95,1,628,2064,2901143385,49279,47084,5.611086282879114,2.546357070337957e+61,61.40591930379686,0
6,94,1,628,2063,2901143385,49279,47084,6.387721046805382,2.546357070337957e+61,61.40591930379686,100000
7,603,1,628,2060,70584318,13564,12975,6.925899311900139,5.185631002604977e+56,56.71480161015142,0
8,39,0,628,2059,50917968,12602,12057,7.379913821816444,4.487801510140516e+56,56.652033640369986,0
9,92,0,628,2051,50917968,12602,12057,7.936794947832823,4.487801510140516e+56,56.652033640369986,0
10,110,0,628,2050,31104432,12328,11809,8.457215830683708,4.469588765186527e+56,56.65026756670551,0
11,376,1,628,2042,0,0,0,8.815024841576815,0,0,0
./input/Dataset_preproc/08_bomb_b5_t1_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,630,1224,1897137590064188545819787018382342682267975428761855001222473056385648716020711424,4512,3685,0.013254,3.1135618938519554e+153,153.49325750339327,0
1,452,0,630,1224,948568795032094272909893509191171341133987714380927500611236528192824358010355712,4490,3669,0.4911225028336048,5.054087055636102e+152,152.7036427182837,0
2,170,0,630,1223,948568795032094272909893509191171341133987714380927500611236528192824358010355712,4490,3669,0.8739441446959972,5.054087055636102e+152,152.7036427182837,100000
3,120,1,630,1222,14134776518227074636666380005943348126619871175004951664972849610340958208,3868,3165,1.3479923941195011,8.329582176348352e+141,141.9206232171262,0
4,389,1,630,1221,14134776518227074636666380005943348126619871175004951664972849610340958208,3868,3165,1.7292092517018318,8.329582176348352e+141,141.9206232171262,100000
5,8,1,630,1221,0,0,0,2.069214094430208,0,0,0
./input/Dataset_preproc/13_ring_5_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,632,1679,547805211540848640,7909751,7556201,51.010911,1.38544736210112e+85,85.14159003009422,0
1,452,0,632,1679,523458313250144256,7907968,7562135,207.14640760421753,1.3575598241470115e+85,85.13275897691611,0
2,120,1,632,1677,36520347436056576,1190167,1133631,221.56702006980777,4.3829130288053364e+80,80.64176285292987,0
3,152,1,632,1676,36520347436056576,1190167,1133631,235.76937424391508,4.3829130288053364e+80,80.64176285292987,100000
4,8,1,632,1667,0,0,0,236.20661449059844,0,0,0
./input/Dataset_preproc/13_ring_4_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,632,1673,1314732507698036736,5632608,5285228,25.910576,1.759580249319221e+82,82.24540907852658,0
1,452,0,632,1673,1183293178606780416,6838513,6407879,118.20366805791855,8.560340688688984e+81,81.93249104928853,0
2,120,1,632,1671,100921309717856256,876995,829577,127.60094697773457,2.9270443139066593e+79,79.4664292974729,0
3,598,1,632,1670,100921309717856256,875904,828438,136.46096901968122,2.9270443139066593e+79,79.4664292974729,100000
4,608,0,632,1663,100921309717856256,875904,828438,145.39752051979303,2.9270443139066593e+79,79.4664292974729,100000
5,119,0,632,1647,100921309717856256,883590,835488,154.43243759498,2.9270443139066593e+79,79.4664292974729,100000
6,8,1,632,1646,8446826281697280,172233,161655,156.71301781386137,2.7543093484060485e+74,74.44001271615359,0
7,95,0,632,1645,4223413140848640,172207,161632,159.04800567775965,9.881798008736037e+72,72.99483597234354,0
8,610,0,632,1644,2822798535819264,172260,159834,161.02989080920815,7.135403967355087e+72,72.8534185655133,0
9,38,0,632,1628,2822798535819264,172260,159834,163.27667748183012,7.135403967355087e+72,72.8534185655133,0
10,89,0,632,1626,2822798535819264,172260,159834,165.09805146604776,7.135403967355087e+72,72.8534185655133,0
11,108,0,632,1625,2822798535819264,171856,159427,167.07225012406707,7.135403967355087e+72,72.8534185655133,0
12,381,1,632,1624,1411399267909632,171831,159404,169.1815981566906,7.078211345665826e+72,72.84992352593163,0
13,259,1,632,1623,0,0,0,169.52599373459816,0,0,0
./input/Dataset_preproc/13_ring2_r8_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,632,2029,22568879259648,38319436,36647793,214.047961,3.6902961316383455e+62,62.567061217968316,0
1,452,0,632,2029,21158324305920,47921522,46066690,1121.2809839174151,3.251145956377174e+61,61.5120364670742,0
2,120,1,632,2028,940369969152,1511848,1443401,1137.5239871554077,2.717918299442325e+58,58.434236397711175,0
3,604,1,632,2027,940369969152,1511848,1443401,1153.8914283327758,2.717918299442325e+58,58.434236397711175,100000
4,8,1,632,2012,69657034752,47735,43724,1154.7478539980948,6.881447912185725e+56,56.837679826914794,0
5,95,0,632,2011,69657034752,24517,22571,1155.4454178623855,6.881447912185725e+56,56.837679826914794,0
6,602,0,632,2010,34828517376,12324,11174,1155.9902053140104,2.334224646375958e+54,54.368142650332565,0
7,148,0,632,1978,34828517376,12324,11174,1156.5547027140856,2.334224646375958e+54,54.368142650332565,100000
8,38,0,632,1977,34828517376,12324,11174,1157.2006096094847,2.334224646375958e+54,54.368142650332565,0
9,90,0,632,1976,34828517376,12324,11174,1157.7728755176067,2.334224646375958e+54,54.368142650332565,0
10,107,0,632,1975,32248627200,24302,22092,1158.434227462858,2.333130826270773e+54,54.367939091787534,0
11,379,1,632,1974,0,0,0,1158.7756962962449,0,0,0
./input/Dataset_preproc/16_uts_k4_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
./input/Dataset_preproc/16_uts_k2_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,636,2219,900996330048659617476509696,120337695,109680925,544.502526,6.197393170061633e+86,86.79220904918692,0
./input/Dataset_preproc/07_blocks_right_2_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,643,3029,2259156695010,206229,198360,1.114538,7.630822632330437e+55,55.88257135911134,0
1,452,0,643,3029,2188801698163,207213,199215,4.950747404247522,7.630822564533561e+55,55.88257135525281,0
2,120,1,643,3026,37466395778,33369,31798,5.870672699064016,7.196861207090353e+55,55.8571431273122,0
3,222,1,643,3025,37466395778,33369,31798,6.81536228209734,7.196861207090353e+55,55.8571431273122,100000
4,8,1,643,2995,2138005100,16324,15498,7.4133891724050045,3.850204311951296e+54,54.58548377605362,0
5,96,0,643,2994,2138005100,16324,15498,8.056852292269468,3.850204311951296e+54,54.58548377605362,0
6,607,0,643,2982,2138005100,16324,15498,8.616997960954905,3.850204311951296e+54,54.58548377605362,0
7,303,0,643,2964,2138005100,16324,15498,9.262538693845272,3.850204311951296e+54,54.58548377605362,100000
8,38,1,643,2962,0,0,0,9.697518393397331,0,0,0
./input/Dataset_preproc/07_blocks_right_3_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,647,3482,103199036037,1452760,1393684,6.501096,1.6620247400025618e+51,51.22063748416929,0
1,452,0,647,3482,102532867001,1468461,1408215,27.88560102880001,1.6620247364079312e+51,51.22063748322999,0
2,120,1,647,3479,699615428,55667,52708,28.80654140934348,9.891715225977195e+46,46.99527160490247,0
3,67,1,647,3478,699615428,55667,52708,29.76754205301404,9.891715225977195e+46,46.99527160490247,100000
4,9,0,647,3443,699615428,55667,52708,30.760551169514656,9.891715225977195e+46,46.99527160490247,0
5,96,1,647,3442,352061760,59928,56942,31.71644466370344,6.525702544325141e+46,46.81462727381864,0
6,605,0,647,3441,324974040,51041,48422,32.66282779723406,6.524092150697263e+46,46.814520086681036,0
7,304,0,647,3414,324974040,51041,48422,33.66227665543556,6.524092150697263e+46,46.814520086681036,100000
8,38,1,647,3412,0,0,0,34.070368722081184,0,0,0
./input/Dataset_preproc/11_emptyroom_d16_g8_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,656,2426,1679616,27132,26303,0.131825,1.0839721971703643e+44,44.03501814311534,0
1,452,0,656,2426,1644624,27008,26183,1.0458781607449055,1.083953392199635e+44,44.03501060882075,0
2,120,1,656,2425,104976,14717,14245,1.6834237612783909,4.074001997322687e+42,42.61002123758168,0
3,105,0,656,2420,104976,14717,14245,2.3078514970839024,4.074001997322687e+42,42.61002123758168,100000
4,104,0,656,2397,104976,14717,14245,2.9090585745871067,4.074001997322687e+42,42.61002123758168,100000
5,8,1,656,2396,2187,1481,1399,3.466530866920948,5.360557998247247e+37,37.729209999197714,0
6,97,1,656,2395,0,0,0,3.899074014276266,0,0,0
./input/Dataset_preproc/04_iscas89_s1494.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,661,2040,16384,46370,44783,0.099068,2.564667205573456e+46,46.4090310185083,0
1,452,0,661,2040,9216,26748,25822,0.9017949365079403,2.927973478605885e+42,42.466567138592886,0
2,451,0,661,2039,9216,26748,25822,1.5682343803346157,2.927973478605885e+42,42.466567138592886,100000
3,121,0,661,2037,2752,10880,10547,2.2379135377705097,4.883150997984354e+40,40.68870015385149,0
4,8,1,661,2036,1472,5805,5630,2.7679826468229294,2.875597806000575e+38,38.458728143585276,0
5,96,0,661,2031,1344,5584,5414,3.3093532882630825,2.875597806000575e+38,38.458728143585276,0
6,605,1,661,2031,704,17345,17156,3.926028613001108,1.704829285202667e+32,32.23168089699045,0
7,38,1,661,2027,528,9096,8979,4.521141055971384,1.0268687018374165e+32,32.01151491709987,0
8,90,1,661,2024,48,962,948,4.992196161299944,2.7569694244378313e+27,27.440431949685184,0
9,88,0,661,2024,48,962,948,5.478547144681215,2.7569694244378313e+27,27.440431949685184,100000
10,109,1,661,2023,0,0,0,5.883478544652462,0,0,0
./input/Dataset_preproc/04_iscas89_s1488.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,667,2040,16384,48635,47001,0.100806,2.3606846069039874e+52,52.373037968175375,0
1,452,0,667,2040,14848,49877,48271,0.9278370663523674,2.3606846068821884e+52,52.37303796817137,0
2,120,1,667,2038,96,1412,1387,1.4562554694712162,1.0158214379034802e+48,48.0068173739434,0
3,119,0,667,2037,96,1412,1387,1.984739352017641,1.0158214379034802e+48,48.0068173739434,100000
4,8,1,667,2036,48,1262,1245,2.5342247895896435,6.240472500073348e+47,47.79521747372181,0
5,96,0,667,2028,0,0,0,2.9879533760249615,0,0,0
./input/Dataset_preproc/14_safe_safe_30_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,668,1710,98730273439272362529298150953441030298964151938014791800916541440,11488,10829,0.031699,6.4126281945593425e+128,128.80703606016795,0
1,452,0,668,1710,97084768881951156487143181770883679793981416072381211937567932416,11118,10433,0.6400793045759201,6.412624430030683e+128,128.8070358052156,0
2,120,1,668,1709,3291009114642412084309938365114701009965471731267159726697218048,147,123,1.198393028229475,1.239188016993167e+125,125.09313720512324,0
3,121,1,668,1707,3291009114642412084309938365114701009965471731267159726697218048,147,123,1.6487928330898285,1.239188016993167e+125,125.09313720512324,100000
4,8,1,668,1705,0,0,0,2.020870629698038,0,0,0
./input/Dataset_preproc/15_sort_num_s_5_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
./input/Dataset_preproc/15_sort_num_s_4_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,674,2513,53971714048,22770258,22280240,84.132994,7.03252890166978e+60,60.847111525666236,0
1,452,0,674,2513,53445162400,21469937,21015426,337.03558438643813,7.031953599865174e+60,60.847075996396065,0
2,120,1,674,2511,347255552,1503483,1463815,349.57014076039195,2.2924350898940277e+60,60.360297047504574,0
3,191,0,674,2510,347255552,1515262,1475054,362.2689644135535,2.2924350898940277e+60,60.360297047504574,100000
4,8,1,674,2505,37503424,192029,185750,364.01472029462457,3.079284509089684e+58,58.48844981719789,0
5,647,1,674,2504,37503424,195905,189524,365.73785753920674,3.079284509089684e+58,58.48844981719789,100000
6,661,0,674,2493,37503424,195905,189524,367.42943742871284,3.079284509089684e+58,58.48844981719789,100000
7,101,0,674,2465,35646912,190835,184669,369.07749658450484,3.0788548347282684e+58,58.4883892127867,0
8,609,1,674,2464,0,0,0,369.47741593420506,0,0,0
./input/Dataset_preproc/10_comm_p01_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,686,2148,131663645334321999380480000000000,348452,322838,1.632364,6.264231585324471e+102,102.79686780498369,0
1,452,0,686,2148,121852697801099667570688000000000,341085,316387,7.220103643834591,5.202339110181638e+102,102.71619865790994,0
2,120,1,686,2147,60926348900549833785344000000000,341070,316374,11.08028307557106,5.732374015672375e+101,101.75833451871824,0
3,119,1,686,2147,60926348900549833785344000000000,341070,316374,14.800455026328564,5.732374015672375e+101,101.75833451871824,100000
4,118,1,686,2146,60926348900549833785344000000000,341070,316374,18.51166743785143,5.732374015672375e+101,101.75833451871824,100000
5,117,1,686,2145,60926348900549833785344000000000,341070,316374,22.32475009933114,5.732374015672375e+101,101.75833451871824,100000
6,8,1,686,2144,30463174450274916892672000000000,341055,316361,26.137182101607323,3.2890946558700414e+101,101.51707637209333,0
7,94,1,686,2144,4610051182897036210995200000000,207586,192369,28.706560388207436,7.170995219012295e+98,98.85557943295252,0
8,627,1,686,2143,4610051182897036210995200000000,207586,192369,31.316574603319168,7.170995219012295e+98,98.85557943295252,100000
9,652,0,686,2142,4610051182897036210995200000000,207586,192369,33.88561423122883,7.170995219012295e+98,98.85557943295252,100000
10,607,1,686,2129,1552859345817949039493120000000,77064,71194,35.194637425243855,2.077104810060055e+97,97.31745841145194,0
11,672,0,686,2128,1552859345817949039493120000000,77064,71194,36.45476948469877,2.077104810060055e+97,97.31745841145194,100000
12,38,1,686,2115,776429672908974519746560000000,77055,71187,37.753001380711794,1.5997702057661427e+97,97.20405760419654,0
13,93,1,686,2114,0,0,0,38.15520852431655,0,0,0
./input/Dataset_preproc/09_coins_p10_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,695,1975,5720442340795769646283881055497156864894503938424832,8612838,7812929,35.997688,1.1720297383778742e+132,132.06893863134894,0
1,452,0,695,1975,5005387048196298440498395923560012256782690946121728,8611358,7811682,150.53124136850238,9.53721604010439e+131,131.97942162052502,0
2,120,1,695,1974,608791636321365659900530256929910899787564442451968,1529524,1385691,158.71555503457785,7.287031585999238e+128,128.8625506519998,0
3,624,1,695,1973,608791636321365659900530256929910899787564442451968,1529524,1385691,166.77749770134687,7.287031585999238e+128,128.8625506519998,100000
4,8,1,695,1972,304395818160682829950265128464955449893782221225984,1529515,1385684,175.00392285361886,7.139976475640721e+128,128.85369678089154,0
5,95,0,695,1972,152197909080341414975132564232477724946891110612992,1529506,1385677,183.09912620857358,5.829369087764581e+128,128.76562155363905,0
6,607,0,695,1972,115175072196188545613746935756567786993497080332288,1217926,1100035,189.27567048743367,3.2444715559689973e+128,128.51114397108535,0
7,325,0,695,1960,115175072196188545613746935756567786993497080332288,1217926,1100035,195.423833232373,3.2444715559689973e+128,128.51114397108535,100000
8,37,1,695,1959,0,0,0,195.84804010763764,0,0,0
./input/Dataset_preproc/11_emptyroom_d8_g4_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,700,2324,1027561333969,435209,422796,1.609309,2.0609919734681496e+72,72.31407630042294,0
1,452,0,700,2324,948134902771,427088,414980,7.017689514905214,2.0599296043874333e+72,72.31385237913203,0
2,120,1,700,2323,88245862551,276927,269157,9.661190364509821,3.180638920310787e+70,70.50251436894472,0
3,679,1,700,2322,88245862551,274955,267248,12.303750116378069,3.180638920310787e+70,70.50251436894472,100000
4,8,1,700,2309,7729591912,235071,228604,14.542467251420021,4.247127746938232e+65,65.62809532408367,0
5,95,0,700,2308,6483728356,229648,223308,16.74147368967533,2.1204164451484323e+65,65.3264211637913,0
6,602,0,700,2307,6016081772,237128,230697,18.958685401827097,2.0829639463955664e+65,65.31868175289688,0
7,38,0,700,2306,5305669616,225586,219485,21.14635768160224,2.08247803223628e+65,65.31858042879244,0
8,697,1,700,2305,1714221212,161169,156498,22.810004826635122,2.0824773105467462e+65,65.31858027828626,0
9,89,0,700,2292,1057416316,149404,145028,24.462451457977295,2.447363011426023e+62,62.388698391978025,0
10,106,0,700,2291,885301780,151333,146835,26.12864714860916,2.4352793645027846e+62,62.38654878875505,0
11,371,0,700,2290,808918900,143128,138884,27.683737985789776,2.4352263630163917e+62,62.38653933665527,0
12,250,0,700,2289,727575100,139849,135675,29.255832988768816,2.307162067351287e+62,62.363078102750045,0
13,20,0,700,2288,727575100,139849,135675,30.838543698191643,2.307162067351287e+62,62.363078102750045,0
14,35,0,700,2287,508172795,130079,126127,32.295067980885506,1.6463720553227795e+62,62.216527985988506,0
15,18,1,700,2286,195451075,126130,122303,33.694515097886324,1.023705501691446e+60,60.01017503731806,0
16,366,1,700,2285,0,0,0,34.086267966777086,0,0,0
./input/Dataset_preproc/13_ring_5_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,706,1885,6573662538490183680,7735199,7361128,38.72072,1.2527093541760985e+83,83.09785032038006,0
1,452,0,706,1885,6281499759001731072,7581227,7217198,159.61737885326147,1.2527093536366715e+83,83.09785032019306,0
2,120,1,706,1883,438244169232678912,2000483,1899062,183.88829400762916,1.1508921256849046e+79,79.06103461866425,0
3,681,1,706,1882,438244169232678912,1979549,1878458,208.02110469713807,1.1508921256849046e+79,79.06103461866425,100000
4,672,0,706,1873,438244169232678912,1979549,1878458,232.20992881059647,1.1508921256849046e+79,79.06103461866425,100000
5,8,1,706,1853,0,0,0,232.52945558354259,0,0,0
./input/Dataset_preproc/13_ring2_r8_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,708,2278,270826551115776,82788508,80139152,465.381711,1.0666857604070852e+70,70.02803649756764,0
1,452,0,708,2278,84633297223680,60320645,58133611,1584.166053675115,1.9928589970333428e+69,69.29947657166754,0
./input/Dataset_preproc/10_comm_p02_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,720,2283,3120254599601406931853451097635750412288,252419,230604,0.81931,2.0108328193622996e+104,104.30337596485504,0
1,452,0,720,2283,649122781130180124187417624137015754752,216430,197713,3.5928269997239113,1.4287008476874049e+104,104.15494130240923,0
2,120,1,720,2276,27188388738436863840310685827728408576,131564,119986,4.87981902807951,3.9225716187470755e+103,103.59357088172811,0
3,718,1,720,2275,27188388738436863840310685827728408576,131564,119986,6.201147194951773,3.9225716187470755e+103,103.59357088172811,100000
4,652,0,720,2272,27188388738436863840310685827728408576,131564,119986,7.563555464148521,3.9225716187470755e+103,103.59357088172811,100000
5,8,1,720,2263,13594194369218431920155342913864204288,131553,119977,8.847494885325432,9.524223918623224e+102,102.97882959730396,0
6,95,1,720,2263,4555122720575809648638439510404759552,58701,53282,9.825188476592302,8.578709738294451e+97,97.93342197366734,0
7,603,1,720,2262,3548166025855719275253809280102432768,58729,53309,10.732850201427937,8.57013053310943e+97,97.93298743678638,0
8,37,1,720,2261,3548166025855719275253809280102432768,58729,53309,11.727890599519014,8.57013053310943e+97,97.93298743678638,0
9,701,1,720,2260,1811149511875436960786720839729938432,44772,40330,12.488657269626856,7.850459057941265e+97,97.89489505298751,0
10,89,1,720,2257,0,0,0,13.004473738372326,0,0,0
./input/Dataset_preproc/11_emptyroom_d12_g6_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,720,2546,76527504,35418,34139,0.208532,4.154343277084875e+49,49.61850237982164,0
1,452,0,720,2546,70150212,34071,32840,1.3930115699768066,4.141389757215099e+49,49.617146105035665,0
2,481,0,720,2535,70150212,33942,32698,2.2324184589087963,4.141389757215099e+49,49.617146105035665,100000
3,120,1,720,2534,1948617,16275,15661,2.9568827636539936,5.109590115221475e+45,45.708386062984566,0
4,8,1,720,2533,216513,16407,15807,3.6647122651338577,1.2878105417632548e+42,42.10985197581968,0
5,95,0,720,2532,196830,14394,13810,4.365015037357807,1.2427223581027002e+42,42.09437411189796,0
6,606,1,720,2513,4374,2220,2139,4.969380792230368,5.5681799826450726e+38,38.74571326471427,0
7,38,0,720,2512,4374,2220,2139,5.464367400854826,5.5681799826450726e+38,38.74571326471427,0
8,701,0,720,2511,2916,2059,1982,5.956786368042231,2.881600926231594e+38,38.45963383507055,0
9,303,0,720,2467,2916,2059,1982,6.450507048517466,2.881600926231594e+38,38.45963383507055,100000
10,89,0,720,2466,2916,2098,2028,7.033385779708624,2.881600926231594e+38,38.45963383507055,0
11,108,0,720,2465,2916,2096,2026,7.5543171390891075,2.881600926231594e+38,38.45963383507055,0
12,384,0,720,2464,2916,2096,2026,7.997240394353867,2.881600926231594e+38,38.45963383507055,0
13,257,1,720,2463,0,0,0,8.373687509447336,0,0,0
./input/Dataset_preproc/07_blocks_right_2_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,722,3405,54811288172200,310922,299078,1.697472,1.8029691876495417e+67,67.25598830478778,0
1,452,0,722,3405,53923642494749,359579,346545,8.23945565521717,1.802969187622384e+67,67.25598830478124,0
